Business_ID,Business_Name,Business_Ratings,Category,City,Company_Address,Review_Counts,State,Zip,latitude,longitude,First_Review,Second_Review,Third_Review
eastside-cafe-austin,Eastside Cafe,4.0,tradamerican,Austin,2113 Manor Rd,847,TX,78722,30.284000000000002,-97.7195,"Went here for Sunday brunch with the bf while in Austin a couple weeks ago, and was really impressed with everything from start to finish. 

Firstly, this...","Be careful... if you blink you will miss it!

Parking is small, the place is a small converted house, and it is kind of unobtrusive... so it is easy to...","Decided to grab brunch here before going on a study grind at Thunderbird Coffee (right across the street). 

[Ambience]
Very cozy and homey atmosphere!..."
juiceland-austin-27,JuiceLand,4.5,juicebars,Austin,1900-A E Martin Luther King Jr Blvd,35,TX,78702,30.280009999999997,-97.72104,"Great staff 
Service was perfect 
Had shots and smoothies 
Special orders don't upset them
Better that bbq from Franklin",Really enjoy this place for quick healthy smoothies & quick bits any time of the day. The place is very creative with the flavors and names of the drinks....,Making the trek from seeing my parents in San Antonio to and fro Tulsa in my car with my toddler can pose serious failures and victories... Finding...
mueller-lake-park-austin-2,Mueller Lake Park,4.5,playgrounds,Austin,4550 Mueller Blvd,63,TX,78723,30.3051045,-97.70349209999999,I absolutely LOVE this park. Since having moved to East Austin I am here at least once a week. The park is so beautiful and has such a nice energy with so...,"This is an awesome place very close to downtown.
The whole Mueller area was developed after the old airport was shut and transferred. The Neighbour has been...","As other reviewers have said, this is a pretty perfect park for a nice, easy walk. It's definitely a suburban green space, but the lake and..."
the-wheel-austin,The Wheel,4.5,bars,Austin,1902-B E Martin Luther King Blvd,72,TX,78702,30.280246473017996,-97.72086856430349,"Nice and cozy patio, whiskey specials, and affordable drinks. The bartenders were nice and ambiance chill. The inside was also great but not very big. I'll...","The Wheel is my favorite place to get a drink in town. It's cool and hip, but also laid back and chill. There isn't music blasting, and it's usually chill...","The Wheel was really well decorated, which set the evening off to a good start. The indoor area is intimate, dimly lit, and has a sort of prohibition-era..."
tso-chinese-delivery-austin,Tso Chinese Delivery,4.5,fooddeliveryservices,Austin,3909 N Interstate 35,61,TX,78722,30.2956721501197,-97.71730598288141,The food tasted wonderful and fresh! The driver was friendly and courteous! My boyfriend and I will definitely be enjoying their food again! Very reasonably...,Just tried TSO's today for the first time - I forgot my lunch at home and was happy to have found them after a quick google search.  Food was very good (got...,"This is the third time I've had Tso's.

I got the Spicy Combination Lo Mein and the Sesame Balls (Jian dui) dessert. After three good experiences, I have no..."
la-fruta-feliz-austin,La Fruta Feliz,4.5,mexican,Austin,3124 Manor Rd,113,TX,78723,30.286790000000003,-97.70447,"Tacos? Ummmmmmm yes please! If you are a street taco fan, I have found you a place! Probably some of the best most authentic tacos I have found here in...",I tried this place for the first time last week.  I ordered two tacos al a carte.  A chicken fajita and a beef picadillo.   My boyfriend ordered a carne...,"All you need to know is: 
2 Al Pastor on flour with onions and cilantro, with the creamy green sauce. Done and done."
austin-eye-studio-austin-3,Austin Eye Studio,5.0,opticians,Austin,1000 E 41st St,19,TX,78751,30.300163008965,-97.71945813862308,"Let me begin with this is the Best place in Austin to get your eyes checked and for glasses! Everyone is incredibly nice, they truly bend over backwards to...","Dr. Simonek and her assistant, Ms. Vasquez, were great! Ms. Vasquez was very pleasant and accommodating over the phone while making my initial appointment,...",Amazing customer service. I left very satisfied with my appointment with some samples of potential new contacts and ordered some really cute glasses at a...
taco-mex-austin,Taco-Mex,4.5,mexican,Austin,2611 Manor Rd,158,TX,78722,30.28483,-97.7149,"Invaluable. The tacos are more than decently priced, and for such a small, cheap place, it really does a lot of good, quality work. The tacos are more than...","Classic breakfasts tacos at classic prices at this hole in the wall taco joint. I recommend the bean and cheese, and the chorizo and egg with cheese (so...","#1 absolute favorite best tacos in Austin! But, please don't go here and don't tell your friends, because I don't want a long line next time I go!

Great..."
bennu-coffee-austin,Bennu Coffee,4.0,coffee,Austin,2001 E Martin Luther King Jr Blvd,593,TX,78702,30.279870000000003,-97.71956999999999,"This is hands down the BEST coffee shop in Austin, I literally come here every day and every day my life is better for it. The staff is a dream team of...","This is the place to go if you are looking for a place to do long hour studying/work. It's definitely an ideal study spot for college students.

Bennu is...","When I walked in I thought ""yes""! This place has exactly the vibe I love in a coffee shop. 

I ordered an Italian cappuccino (a great drink to test a..."
turtle-dragon-austin,Turtle Dragon,5.0,acupuncture,Austin,1307 E 38 1/2 St,24,TX,78722,30.2932910919189,-97.7166976928711,I am an acupuncture novice.  While training for a marathon I had toe and upper foot pain that was inhibiting my performance on the longer runs.  Two friends...,"I have been seeing James for more than 12 years, even though I have lived away from the Austin area for almost 10 of those. I suffered from allergies,...","When I've been at my lowest point in terms of health, acupuncture with James Phillips at Turtle Dragon has been the only treatment that has helped me. I..."
sno-co-flattop-shaved-ice-austin-3,Sno.Co Flattop Shaved Ice,4.5,foodtrucks,Austin,2307 Manor Rd,27,TX,78722,30.28442,-97.71744,"This humble little truck is reinstating my love for sno cones and all things frozen ice with sugar syrup on top.

They have the usual flavors like tigers...","REFRESHING BLISS. 
Try the natural flavors, they are fresh and just the right amount of sweetness. 
Also the cherry pickle which isn't natural was so yummy!",Cool truck for some fresh tasting snow cones. A little light on the flavoring though. I bought a large Watermelon Meant and never had a bit that was...
dai-due-austin-5,Dai Due,4.0,butcher,Austin,2406 Manor Rd,393,TX,78722,30.284887129755802,-97.71678396933649,Wow I am in Austin 1 time and my Airbnb is next to this butcher shop / supper club / not a supper club but actual restaurant. I walk in and saw all the...,"Absolutely only positive things to say about my experience at Dai Due.

Ambiance is intimate, perfect for a small group or a date. I suggested this place...","Chad's eSCAPE Review.

Service (3).  The service wasn't great but I am not sure if it was suppose to be.  It is actually a butcher shop I think.  There were..."
the-butterfly-bar-austin,The Butterfly Bar,4.0,lounges,Austin,2307 Manor Rd,118,TX,78722,30.28442,-97.71744,"A fun, hippie, outdoorsy spot to grab a quality drink.

Kind of hidden from the main road, the Butterfly Bar has one sign and a gate that you follow to an...",I freaking love the Butterfly Bar. The atmosphere is absolutely the selling point... the inside is colorful and the bar itself is old-school and feels...,I'm a first timer here. This place is hidden by lots of trees and bushes. Plenty on of parking on the street if the lot is full. The place itself is a...
silence-the-musical-austin,Silence! The Musical!,5.0,theater,Austin,2803 E Manor Rd,12,TX,78722,30.2920434,-97.71180030000001,"Let me preface this by telling you I approach musical theater exactly like a new restaurant - keep an open mind, don't sweat the small stuff, and every so...","Thanks Yelp and someone named Kelly S... This was hilarious, catch up on the movie before going if you need a refresh. They also show the movie before the...","Seriously, a musical based of Silence of the Lambs??  YEP!  Anddddddddd it was awesome.  I know I gave Wicked 5 stars and now I'm giving this 5 stars..."
whichcraft-tap-room-and-bottle-shop-austin-2,WhichCraft Tap Room & Bottle Shop,4.5,beerbar,Austin,1900 Simond Ave,35,TX,78723,30.2970963,-97.70438309999999,The best taproom in Mueller is also it's best coffeeshop and it's best general hangout spot if it's too muggy/hot/humid/Texas to be outside at the nearby...,"This place is awesome. Great selection and knowledgeable staff. I usually stop by on Sundays to check out their rotation, and I'm never let down. 
I'd...","1) They serve the Freakin' Vegan Taco Deli taco that is darn near impossible to find on the East Side. 
2) Their coffee is delicious.
3) Clean and welcoming..."
eastside-environmental-air-austin,Eastside Environmental  Air,4.5,hvac,Austin,2203 E 20th St,35,TX,78751,30.281061172485398,-97.71814727783199,"Great service and completely trustworthy. I'm a first time home owner, so I had zero experience with AC problems. John was extremely helpful and honest...","I hate to give a poor review, but after such a nice initial visit I wasn't able to reconnect to get the work done.  John said he was really busy but could...",Just called and got hung up on. If there isn't enough respect to follow through on a phone call I wouldn't trust them in completing a job.
